query_path,query_image,query_label,rank,base_path,base_image,base_label,similarity,is_relevant
D:\BJTU_CV_Exp2\dataset\query\fhy-20250506194938.jpg,fhy-20250506194938.jpg,fhy,44,D:\BJTU_CV_Exp2\dataset\base\BJTU\fhy-ashjbfiuoq3ro0.jpg,fhy-ashjbfiuoq3ro0.jpg,fhy,0.8452739715576172,1
D:\BJTU_CV_Exp2\dataset\query\fhy-20250506194938.jpg,fhy-20250506194938.jpg,fhy,45,D:\BJTU_CV_Exp2\dataset\base\BJTU\fhy-uMfD0WFnvJ4J96.jpg,fhy-uMfD0WFnvJ4J96.jpg,fhy,0.8447778224945068,1
D:\BJTU_CV_Exp2\dataset\query\fhy-20250506194938.jpg,fhy-20250506194938.jpg,fhy,46,D:\BJTU_CV_Exp2\dataset\base\BJTU\fhy-bc75a50dd0ac57.jpg,fhy-bc75a50dd0ac57.jpg,fhy,0.844270646572113,1
D:\BJTU_CV_Exp2\dataset\query\fhy-20250506194938.jpg,fhy-20250506194938.jpg,fhy,47,D:\BJTU_CV_Exp2\dataset\base\BJTU\fhy-3n67y8.jpg,fhy-3n67y8.jpg,fhy,0.8440765142440796,1
D:\BJTU_CV_Exp2\dataset\query\fhy-20250506194938.jpg,fhy-20250506194938.jpg,fhy,48,D:\BJTU_CV_Exp2\dataset\base\BJTU\fhy-ish82.jpg,fhy-ish82.jpg,fhy,0.8423165082931519,1
D:\BJTU_CV_Exp2\dataset\query\fhy-20250506194938.jpg,fhy-20250506194938.jpg,fhy,49,D:\BJTU_CV_Exp2\dataset\base\BJTU\fhy-983lpo.png,fhy-983lpo.png,fhy,0.8412237167358398,1
D:\BJTU_CV_Exp2\dataset\query\fhy-20250506194938.jpg,fhy-20250506194938.jpg,fhy,50,D:\BJTU_CV_Exp2\dataset\base\BJTU\fhy-YPhl6eGzEzSaYm.jpg,fhy-YPhl6eGzEzSaYm.jpg,fhy,0.8410438299179077,1
D:\BJTU_CV_Exp2\dataset\query\fhy-20250506194938.jpg,fhy-20250506194938.jpg,fhy,51,D:\BJTU_CV_Exp2\dataset\base\BJTU\fhy-47kuyfyufj.png,fhy-47kuyfyufj.png,fhy,0.8407616019248962,1
D:\BJTU_CV_Exp2\dataset\query\fhy-20250506194938.jpg,fhy-20250506194938.jpg,fhy,52,D:\BJTU_CV_Exp2\dataset\base\BJTU\fhy-ciseeyouifeelyou486.jpg,fhy-ciseeyouifeelyou486.jpg,fhy,0.84049391746521,1
D:\BJTU_CV_Exp2\dataset\query\fhy-20250506194938.jpg,fhy-20250506194938.jpg,fhy,53,D:\BJTU_CV_Exp2\dataset\base\BJTU\fhy-hkrbkebkq2546.jpg,fhy-hkrbkebkq2546.jpg,fhy,0.839066207408905,1
D:\BJTU_CV_Exp2\dataset\query\fhy-20250506194938.jpg,fhy-20250506194938.jpg,fhy,54,D:\BJTU_CV_Exp2\dataset\base\BJTU\fhy-3haw283.jpg,fhy-3haw283.jpg,fhy,0.8381350636482239,1
D:\BJTU_CV_Exp2\dataset\query\fhy-20250506194938.jpg,fhy-20250506194938.jpg,fhy,55,D:\BJTU_CV_Exp2\dataset\base\BJTU\fhy-476rfyfj5u.png,fhy-476rfyfj5u.png,fhy,0.837401807308197,1
D:\BJTU_CV_Exp2\dataset\query\fhy-20250506194938.jpg,fhy-20250506194938.jpg,fhy,56,D:\BJTU_CV_Exp2\dataset\base\BJTU\fhy-binmydream675.jpg,fhy-binmydream675.jpg,fhy,0.8355289697647095,1
D:\BJTU_CV_Exp2\dataset\query\fhy-20250506194938.jpg,fhy-20250506194938.jpg,fhy,57,D:\BJTU_CV_Exp2\dataset\base\BJTU\fhy-20250506103301.jpg,fhy-20250506103301.jpg,fhy,0.833919882774353,1
D:\BJTU_CV_Exp2\dataset\query\fhy-20250506194938.jpg,fhy-20250506194938.jpg,fhy,58,D:\BJTU_CV_Exp2\dataset\base\BJTU\fhy-s2w8gsdg.jpg,fhy-s2w8gsdg.jpg,fhy,0.8326730728149414,1
D:\BJTU_CV_Exp2\dataset\query\fhy-20250506194938.jpg,fhy-20250506194938.jpg,fhy,59,D:\BJTU_CV_Exp2\dataset\base\BJTU\fhy-fbdfbdb.jpg,fhy-fbdfbdb.jpg,fhy,0.8322709798812866,1
D:\BJTU_CV_Exp2\dataset\query\fhy-20250506194938.jpg,fhy-20250506194938.jpg,fhy,60,D:\BJTU_CV_Exp2\dataset\base\BJTU\fhy-cPCu2I8XAcMHyn.jpg,fhy-cPCu2I8XAcMHyn.jpg,fhy,0.8321670293807983,1
D:\BJTU_CV_Exp2\dataset\query\fhy-202505071933041.jpg,fhy-202505071933041.jpg,fhy,1,D:\BJTU_CV_Exp2\dataset\base\BJTU\fhy-20250507193304.jpg,fhy-20250507193304.jpg,fhy,0.8469164371490479,1
D:\BJTU_CV_Exp2\dataset\query\fhy-202505071933041.jpg,fhy-202505071933041.jpg,fhy,2,D:\BJTU_CV_Exp2\dataset\base\BJTU\fhy-YPhl6eGzEzSaYm.jpg,fhy-YPhl6eGzEzSaYm.jpg,fhy,0.8450006246566772,1
D:\BJTU_CV_Exp2\dataset\query\fhy-202505071933041.jpg,fhy-202505071933041.jpg,fhy,3,D:\BJTU_CV_Exp2\dataset\base\BJTU\fhy-p8eobxs35yz8sr.jpg,fhy-p8eobxs35yz8sr.jpg,fhy,0.8412888646125793,1
D:\BJTU_CV_Exp2\dataset\query\fhy-202505071933041.jpg,fhy-202505071933041.jpg,fhy,4,D:\BJTU_CV_Exp2\dataset\base\BJTU\fhy-j4m0yulaiz.jpg,fhy-j4m0yulaiz.jpg,fhy,0.8265556693077087,1
D:\BJTU_CV_Exp2\dataset\query\fhy-202505071933041.jpg,fhy-202505071933041.jpg,fhy,5,D:\BJTU_CV_Exp2\dataset\base\BJTU\fhy-qp7t9354h0.jpg,fhy-qp7t9354h0.jpg,fhy,0.8249828219413757,1
D:\BJTU_CV_Exp2\dataset\query\fhy-202505071933041.jpg,fhy-202505071933041.jpg,fhy,6,D:\BJTU_CV_Exp2\dataset\base\BJTU\fhy-njnvjvnkk.jpg,fhy-njnvjvnkk.jpg,fhy,0.8249155282974243,1
D:\BJTU_CV_Exp2\dataset\query\fhy-202505071933041.jpg,fhy-202505071933041.jpg,fhy,7,D:\BJTU_CV_Exp2\dataset\base\BJTU\fhy-4c0zociGYSY6cJ.jpg,fhy-4c0zociGYSY6cJ.jpg,fhy,0.8223422765731812,1
D:\BJTU_CV_Exp2\dataset\query\fhy-202505071933041.jpg,fhy-202505071933041.jpg,fhy,8,D:\BJTU_CV_Exp2\dataset\base\BJTU\fhy-3n67y8.jpg,fhy-3n67y8.jpg,fhy,0.8220027685165405,1
D:\BJTU_CV_Exp2\dataset\query\fhy-202505071933041.jpg,fhy-202505071933041.jpg,fhy,9,D:\BJTU_CV_Exp2\dataset\base\BJTU\fhy-d484z2bquzbp5.jpg,fhy-d484z2bquzbp5.jpg,fhy,0.821722686290741,1
D:\BJTU_CV_Exp2\dataset\query\fhy-202505071933041.jpg,fhy-202505071933041.jpg,fhy,10,D:\BJTU_CV_Exp2\dataset\base\BJTU\fhy-2JChNuYx7RNb00N.jpg,fhy-2JChNuYx7RNb00N.jpg,fhy,0.8216779232025146,1
D:\BJTU_CV_Exp2\dataset\query\fhy-202505071933041.jpg,fhy-202505071933041.jpg,fhy,11,D:\BJTU_CV_Exp2\dataset\base\BJTU\fhy-aidy83964fauh.jpg,fhy-aidy83964fauh.jpg,fhy,0.821494460105896,1
D:\BJTU_CV_Exp2\dataset\query\fhy-202505071933041.jpg,fhy-202505071933041.jpg,fhy,12,D:\BJTU_CV_Exp2\dataset\base\BJTU\fhy-wbiutb9v8dhu3i2.jpg,fhy-wbiutb9v8dhu3i2.jpg,fhy,0.8213309645652771,1
D:\BJTU_CV_Exp2\dataset\query\fhy-202505071933041.jpg,fhy-202505071933041.jpg,fhy,13,D:\BJTU_CV_Exp2\dataset\base\BJTU\fhy-2i3j4k5l6m7n.jpeg,fhy-2i3j4k5l6m7n.jpeg,fhy,0.8213103413581848,1
D:\BJTU_CV_Exp2\dataset\query\fhy-202505071933041.jpg,fhy-202505071933041.jpg,fhy,14,D:\BJTU_CV_Exp2\dataset\base\BJTU\fhy-avljk61804.png,fhy-avljk61804.png,fhy,0.8213103413581848,1
D:\BJTU_CV_Exp2\dataset\query\fhy-202505071933041.jpg,fhy-202505071933041.jpg,fhy,15,D:\BJTU_CV_Exp2\dataset\base\BJTU\fhy-uaisbdoq3ri8.jpeg,fhy-uaisbdoq3ri8.jpeg,fhy,0.8213103413581848,1
D:\BJTU_CV_Exp2\dataset\query\fhy-202505071933041.jpg,fhy-202505071933041.jpg,fhy,16,D:\BJTU_CV_Exp2\dataset\base\BJTU\fhy-rxxS9GzsMCecwZ.jpg,fhy-rxxS9GzsMCecwZ.jpg,fhy,0.820487380027771,1
D:\BJTU_CV_Exp2\dataset\query\fhy-202505071933041.jpg,fhy-202505071933041.jpg,fhy,17,D:\BJTU_CV_Exp2\dataset\base\BJTU\fhy-24j4bh2.jpg,fhy-24j4bh2.jpg,fhy,0.8198565244674683,1
D:\BJTU_CV_Exp2\dataset\query\fhy-202505071933041.jpg,fhy-202505071933041.jpg,fhy,18,D:\BJTU_CV_Exp2\dataset\base\BJTU\fhy-ish82.jpg,fhy-ish82.jpg,fhy,0.8190402984619141,1
D:\BJTU_CV_Exp2\dataset\query\fhy-202505071933041.jpg,fhy-202505071933041.jpg,fhy,19,D:\BJTU_CV_Exp2\dataset\base\BJTU\fhy-isojdf85236974.jpg,fhy-isojdf85236974.jpg,fhy,0.8170943260192871,1
D:\BJTU_CV_Exp2\dataset\query\fhy-202505071933041.jpg,fhy-202505071933041.jpg,fhy,20,D:\BJTU_CV_Exp2\dataset\base\BJTU\fhy-xgfafd54612177.jpg,fhy-xgfafd54612177.jpg,fhy,0.8148930072784424,1
D:\BJTU_CV_Exp2\dataset\query\fhy-202505071933041.jpg,fhy-202505071933041.jpg,fhy,21,D:\BJTU_CV_Exp2\dataset\base\BJTU\fhy-bc5209865baecbe4a27a4bc9f1cea07.jpg,fhy-bc5209865baecbe4a27a4bc9f1cea07.jpg,fhy,0.8138035535812378,1
D:\BJTU_CV_Exp2\dataset\query\fhy-202505071933041.jpg,fhy-202505071933041.jpg,fhy,22,D:\BJTU_CV_Exp2\dataset\base\BJTU\fhy-cPCu2I8XAcMHyn.jpg,fhy-cPCu2I8XAcMHyn.jpg,fhy,0.813179612159729,1
D:\BJTU_CV_Exp2\dataset\query\fhy-202505071933041.jpg,fhy-202505071933041.jpg,fhy,23,D:\BJTU_CV_Exp2\dataset\base\BJTU\fhy-aiubougqe88813.jpeg,fhy-aiubougqe88813.jpeg,fhy,0.8126868009567261,1
D:\BJTU_CV_Exp2\dataset\query\fhy-202505071933041.jpg,fhy-202505071933041.jpg,fhy,24,D:\BJTU_CV_Exp2\dataset\base\BJTU\fhy-fbdfbdb.jpg,fhy-fbdfbdb.jpg,fhy,0.8117668628692627,1
D:\BJTU_CV_Exp2\dataset\query\fhy-202505071933041.jpg,fhy-202505071933041.jpg,fhy,25,D:\BJTU_CV_Exp2\dataset\base\BJTU\fhy-asdffg1233.jpg,fhy-asdffg1233.jpg,fhy,0.81116783618927,1
D:\BJTU_CV_Exp2\dataset\query\fhy-202505071933041.jpg,fhy-202505071933041.jpg,fhy,26,D:\BJTU_CV_Exp2\dataset\base\BJTU\fhy-2s87tgr.jpg,fhy-2s87tgr.jpg,fhy,0.810832142829895,1
D:\BJTU_CV_Exp2\dataset\query\fhy-202505071933041.jpg,fhy-202505071933041.jpg,fhy,27,D:\BJTU_CV_Exp2\dataset\base\BJTU\fhy-8o9p0q1r2s3t.jpg,fhy-8o9p0q1r2s3t.jpg,fhy,0.8084157705307007,1
D:\BJTU_CV_Exp2\dataset\query\fhy-202505071933041.jpg,fhy-202505071933041.jpg,fhy,28,D:\BJTU_CV_Exp2\dataset\base\BJTU\fhy-476rfyfj5u.png,fhy-476rfyfj5u.png,fhy,0.8082937002182007,1
D:\BJTU_CV_Exp2\dataset\query\fhy-202505071933041.jpg,fhy-202505071933041.jpg,fhy,29,D:\BJTU_CV_Exp2\dataset\base\BJTU\fhy-5aa55e1ebef1e6f421246d963642368.jpg,fhy-5aa55e1ebef1e6f421246d963642368.jpg,fhy,0.8064226508140564,1
D:\BJTU_CV_Exp2\dataset\query\fhy-202505071933041.jpg,fhy-202505071933041.jpg,fhy,30,D:\BJTU_CV_Exp2\dataset\base\BJTU\fhy-hddaetazsvaaaa.jpg,fhy-hddaetazsvaaaa.jpg,fhy,0.8057376146316528,1
D:\BJTU_CV_Exp2\dataset\query\fhy-202505071933041.jpg,fhy-202505071933041.jpg,fhy,31,D:\BJTU_CV_Exp2\dataset\base\BJTU\fhy-qwesdcxzv.jpg,fhy-qwesdcxzv.jpg,fhy,0.8054622411727905,1
D:\BJTU_CV_Exp2\dataset\query\fhy-202505071933041.jpg,fhy-202505071933041.jpg,fhy,32,D:\BJTU_CV_Exp2\dataset\base\BJTU\fhy-e6db73e17644da.jpg,fhy-e6db73e17644da.jpg,fhy,0.8053276538848877,1
D:\BJTU_CV_Exp2\dataset\query\fhy-202505071933041.jpg,fhy-202505071933041.jpg,fhy,33,D:\BJTU_CV_Exp2\dataset\base\BJTU\fhy-aeverynight123.jpg,fhy-aeverynight123.jpg,fhy,0.8046982884407043,1
D:\BJTU_CV_Exp2\dataset\query\fhy-202505071933041.jpg,fhy-202505071933041.jpg,fhy,34,D:\BJTU_CV_Exp2\dataset\base\BJTU\fhy-mzd783.jpg,fhy-mzd783.jpg,fhy,0.8046194314956665,1
D:\BJTU_CV_Exp2\dataset\query\fhy-202505071933041.jpg,fhy-202505071933041.jpg,fhy,35,D:\BJTU_CV_Exp2\dataset\base\BJTU\fhy-ne5875.png,fhy-ne5875.png,fhy,0.8038454055786133,1
D:\BJTU_CV_Exp2\dataset\query\fhy-202505071933041.jpg,fhy-202505071933041.jpg,fhy,36,D:\BJTU_CV_Exp2\dataset\base\BJTU\fhy-202505071933032.jpg,fhy-202505071933032.jpg,fhy,0.8032431602478027,1
D:\BJTU_CV_Exp2\dataset\query\fhy-202505071933041.jpg,fhy-202505071933041.jpg,fhy,37,D:\BJTU_CV_Exp2\dataset\base\BJTU\fhy-xjtzs22.png,fhy-xjtzs22.png,fhy,0.8029394149780273,1
D:\BJTU_CV_Exp2\dataset\query\fhy-202505071933041.jpg,fhy-202505071933041.jpg,fhy,38,D:\BJTU_CV_Exp2\dataset\base\BJTU\fhy-e3ws278y.jpg,fhy-e3ws278y.jpg,fhy,0.8028205633163452,1
D:\BJTU_CV_Exp2\dataset\query\fhy-202505071933041.jpg,fhy-202505071933041.jpg,fhy,39,D:\BJTU_CV_Exp2\dataset\base\BJTU\fhy-bfeibrj324342.jpg,fhy-bfeibrj324342.jpg,fhy,0.8011531829833984,1
D:\BJTU_CV_Exp2\dataset\query\fhy-202505071933041.jpg,fhy-202505071933041.jpg,fhy,40,D:\BJTU_CV_Exp2\dataset\base\BJTU\fhy-woei4832rq9f9qreav.jpg,fhy-woei4832rq9f9qreav.jpg,fhy,0.8004318475723267,1
D:\BJTU_CV_Exp2\dataset\query\fhy-202505071933041.jpg,fhy-202505071933041.jpg,fhy,41,D:\BJTU_CV_Exp2\dataset\base\BJTU\fhy-526kbcvsda.jpg,fhy-526kbcvsda.jpg,fhy,0.8003886938095093,1
D:\BJTU_CV_Exp2\dataset\query\fhy-202505071933041.jpg,fhy-202505071933041.jpg,fhy,42,D:\BJTU_CV_Exp2\dataset\base\BJTU\fhy-983lpo.png,fhy-983lpo.png,fhy,0.7999568581581116,1
D:\BJTU_CV_Exp2\dataset\query\fhy-202505071933041.jpg,fhy-202505071933041.jpg,fhy,43,D:\BJTU_CV_Exp2\dataset\base\BJTU\fhy-lt9xv5vmlbcjw.jpg,fhy-lt9xv5vmlbcjw.jpg,fhy,0.7999498248100281,1
D:\BJTU_CV_Exp2\dataset\query\fhy-202505071933041.jpg,fhy-202505071933041.jpg,fhy,44,D:\BJTU_CV_Exp2\dataset\base\BJTU\fhy-5l6m7n8o9p0q.jpg,fhy-5l6m7n8o9p0q.jpg,fhy,0.799747109413147,1
D:\BJTU_CV_Exp2\dataset\query\fhy-202505071933041.jpg,fhy-202505071933041.jpg,fhy,45,D:\BJTU_CV_Exp2\dataset\base\BJTU\fhy-bhvd1673.jpg,fhy-bhvd1673.jpg,fhy,0.7982224225997925,1
D:\BJTU_CV_Exp2\dataset\query\fhy-202505071933041.jpg,fhy-202505071933041.jpg,fhy,46,D:\BJTU_CV_Exp2\dataset\base\BJTU\fhy-zb8dkc9gji.jpg,fhy-zb8dkc9gji.jpg,fhy,0.7964749336242676,1
D:\BJTU_CV_Exp2\dataset\query\fhy-202505071933041.jpg,fhy-202505071933041.jpg,fhy,47,D:\BJTU_CV_Exp2\dataset\base\BJTU\yk-B7N2M5P8R1U4X6Z9.png,yk-B7N2M5P8R1U4X6Z9.png,yk,0.7931127548217773,0
D:\BJTU_CV_Exp2\dataset\query\fhy-202505071933041.jpg,fhy-202505071933041.jpg,fhy,48,D:\BJTU_CV_Exp2\dataset\base\BJTU\fhy-uMfD0WFnvJ4J96.jpg,fhy-uMfD0WFnvJ4J96.jpg,fhy,0.792962908744812,1
D:\BJTU_CV_Exp2\dataset\query\fhy-202505071933041.jpg,fhy-202505071933041.jpg,fhy,49,D:\BJTU_CV_Exp2\dataset\base\BJTU\fhy-9670i8y5ertuvbdfgjnhc.jpg,fhy-9670i8y5ertuvbdfgjnhc.jpg,fhy,0.7927262783050537,1
D:\BJTU_CV_Exp2\dataset\query\fhy-202505071933041.jpg,fhy-202505071933041.jpg,fhy,50,D:\BJTU_CV_Exp2\dataset\base\BJTU\fhy-idojmm03302877.png,fhy-idojmm03302877.png,fhy,0.7924855947494507,1
D:\BJTU_CV_Exp2\dataset\query\fhy-202505071933041.jpg,fhy-202505071933041.jpg,fhy,51,D:\BJTU_CV_Exp2\dataset\base\BJTU\fhy-342ewedw.jpg,fhy-342ewedw.jpg,fhy,0.7918630838394165,1
D:\BJTU_CV_Exp2\dataset\query\fhy-202505071933041.jpg,fhy-202505071933041.jpg,fhy,52,D:\BJTU_CV_Exp2\dataset\base\BJTU\fhy-sadlk456213.jpg,fhy-sadlk456213.jpg,fhy,0.7910298705101013,1
D:\BJTU_CV_Exp2\dataset\query\fhy-202505071933041.jpg,fhy-202505071933041.jpg,fhy,53,D:\BJTU_CV_Exp2\dataset\base\BJTU\fhy-hkrbkebkq2546.jpg,fhy-hkrbkebkq2546.jpg,fhy,0.7909941673278809,1
D:\BJTU_CV_Exp2\dataset\query\fhy-202505071933041.jpg,fhy-202505071933041.jpg,fhy,54,D:\BJTU_CV_Exp2\dataset\base\BJTU\fhy-w564jkt7edfvcr7564.jpg,fhy-w564jkt7edfvcr7564.jpg,fhy,0.7897971868515015,1
D:\BJTU_CV_Exp2\dataset\query\fhy-202505071933041.jpg,fhy-202505071933041.jpg,fhy,55,D:\BJTU_CV_Exp2\dataset\base\BJTU\fhy-esd145.jpg,fhy-esd145.jpg,fhy,0.789605975151062,1
D:\BJTU_CV_Exp2\dataset\query\fhy-202505071933041.jpg,fhy-202505071933041.jpg,fhy,56,D:\BJTU_CV_Exp2\dataset\base\BJTU\fhy-cbdj92hdn2is.jpg,fhy-cbdj92hdn2is.jpg,fhy,0.7889056205749512,1
D:\BJTU_CV_Exp2\dataset\query\fhy-202505071933041.jpg,fhy-202505071933041.jpg,fhy,57,D:\BJTU_CV_Exp2\dataset\base\BJTU\fhy-wenflwo23.jpg,fhy-wenflwo23.jpg,fhy,0.7885640859603882,1
D:\BJTU_CV_Exp2\dataset\query\fhy-202505071933041.jpg,fhy-202505071933041.jpg,fhy,58,D:\BJTU_CV_Exp2\dataset\base\BJTU\fhy-zjybjtu030506022.jpg,fhy-zjybjtu030506022.jpg,fhy,0.7885390520095825,1
D:\BJTU_CV_Exp2\dataset\query\fhy-202505071933041.jpg,fhy-202505071933041.jpg,fhy,59,D:\BJTU_CV_Exp2\dataset\base\BJTU\fhy-09324032u092r9w.jpg,fhy-09324032u092r9w.jpg,fhy,0.7869883179664612,1
D:\BJTU_CV_Exp2\dataset\query\fhy-202505071933041.jpg,fhy-202505071933041.jpg,fhy,60,D:\BJTU_CV_Exp2\dataset\base\BJTU\yk-jipztr12f8hkg.jpg,yk-jipztr12f8hkg.jpg,yk,0.786859929561615,0
D:\BJTU_CV_Exp2\dataset\query\fhy-20260511140018_130_105(1).jpg,fhy-20260511140018_130_105(1).jpg,fhy,1,D:\BJTU_CV_Exp2\dataset\base\BJTU\fhy-dfbdgnbfgn.jpg,fhy-dfbdgnbfgn.jpg,fhy,0.8216807842254639,1
D:\BJTU_CV_Exp2\dataset\query\fhy-20260511140018_130_105(1).jpg,fhy-20260511140018_130_105(1).jpg,fhy,2,D:\BJTU_CV_Exp2\dataset\base\BJTU\fhy-202505072112001.jpg,fhy-202505072112001.jpg,fhy,0.8173094987869263,1
D:\BJTU_CV_Exp2\dataset\query\fhy-20260511140018_130_105(1).jpg,fhy-20260511140018_130_105(1).jpg,fhy,3,D:\BJTU_CV_Exp2\dataset\base\BJTU\fhy-abdf18a5844b20.jpg,fhy-abdf18a5844b20.jpg,fhy,0.80281001329422,1
D:\BJTU_CV_Exp2\dataset\query\fhy-20260511140018_130_105(1).jpg,fhy-20260511140018_130_105(1).jpg,fhy,4,"D:\BJTU_CV_Exp2\dataset\base\BJTU\fhy-2vjkcsml,;.jpg","fhy-2vjkcsml,;.jpg",fhy,0.8010412454605103,1
D:\BJTU_CV_Exp2\dataset\query\fhy-20260511140018_130_105(1).jpg,fhy-20260511140018_130_105(1).jpg,fhy,5,D:\BJTU_CV_Exp2\dataset\base\BJTU\fhy-aicha8w469.jpg,fhy-aicha8w469.jpg,fhy,0.7968335747718811,1
D:\BJTU_CV_Exp2\dataset\query\fhy-20260511140018_130_105(1).jpg,fhy-20260511140018_130_105(1).jpg,fhy,6,D:\BJTU_CV_Exp2\dataset\base\BJTU\fhy-20250506103302.jpg,fhy-20250506103302.jpg,fhy,0.7894946932792664,1
D:\BJTU_CV_Exp2\dataset\query\fhy-20260511140018_130_105(1).jpg,fhy-20260511140018_130_105(1).jpg,fhy,7,D:\BJTU_CV_Exp2\dataset\base\BJTU\fhy-vbpia04108.png,fhy-vbpia04108.png,fhy,0.7853943109512329,1
D:\BJTU_CV_Exp2\dataset\query\fhy-20260511140018_130_105(1).jpg,fhy-20260511140018_130_105(1).jpg,fhy,8,D:\BJTU_CV_Exp2\dataset\base\BJTU\fhy-20250507211200.jpg,fhy-20250507211200.jpg,fhy,0.785274863243103,1
D:\BJTU_CV_Exp2\dataset\query\fhy-20260511140018_130_105(1).jpg,fhy-20260511140018_130_105(1).jpg,fhy,9,D:\BJTU_CV_Exp2\dataset\base\BJTU\yk-L5Q8S2U7Y1C4F7J9.png,yk-L5Q8S2U7Y1C4F7J9.png,yk,0.7850296497344971,0
D:\BJTU_CV_Exp2\dataset\query\fhy-20260511140018_130_105(1).jpg,fhy-20260511140018_130_105(1).jpg,fhy,10,D:\BJTU_CV_Exp2\dataset\base\BJTU\fhy-3n67y8.jpg,fhy-3n67y8.jpg,fhy,0.7817572355270386,1
D:\BJTU_CV_Exp2\dataset\query\fhy-20260511140018_130_105(1).jpg,fhy-20260511140018_130_105(1).jpg,fhy,11,D:\BJTU_CV_Exp2\dataset\base\BJTU\yk-dnsofjdf2432.png,yk-dnsofjdf2432.png,yk,0.7808350920677185,0
D:\BJTU_CV_Exp2\dataset\query\fhy-20260511140018_130_105(1).jpg,fhy-20260511140018_130_105(1).jpg,fhy,12,D:\BJTU_CV_Exp2\dataset\base\BJTU\fhy-wef59s22sw.jpg,fhy-wef59s22sw.jpg,fhy,0.7801491618156433,1
D:\BJTU_CV_Exp2\dataset\query\fhy-20260511140018_130_105(1).jpg,fhy-20260511140018_130_105(1).jpg,fhy,13,D:\BJTU_CV_Exp2\dataset\base\BJTU\fhy-dhwuxc57321893.jpg,fhy-dhwuxc57321893.jpg,fhy,0.7777750492095947,1
D:\BJTU_CV_Exp2\dataset\query\fhy-20260511140018_130_105(1).jpg,fhy-20260511140018_130_105(1).jpg,fhy,14,D:\BJTU_CV_Exp2\dataset\base\BJTU\fhy-nghopnk56s.jpg,fhy-nghopnk56s.jpg,fhy,0.7733197212219238,1
D:\BJTU_CV_Exp2\dataset\query\fhy-20260511140018_130_105(1).jpg,fhy-20260511140018_130_105(1).jpg,fhy,15,D:\BJTU_CV_Exp2\dataset\base\BJTU\sjz-jbdfsuhefs.jpg,sjz-jbdfsuhefs.jpg,sjz,0.7728875875473022,0
D:\BJTU_CV_Exp2\dataset\query\fhy-20260511140018_130_105(1).jpg,fhy-20260511140018_130_105(1).jpg,fhy,16,D:\BJTU_CV_Exp2\dataset\base\BJTU\fhy-wuvjnrhygnskc28963042.jpg,fhy-wuvjnrhygnskc28963042.jpg,fhy,0.7724963426589966,1
D:\BJTU_CV_Exp2\dataset\query\fhy-20260511140018_130_105(1).jpg,fhy-20260511140018_130_105(1).jpg,fhy,17,D:\BJTU_CV_Exp2\dataset\base\BJTU\fhy-bc75a50dd0ac57.jpg,fhy-bc75a50dd0ac57.jpg,fhy,0.7718254923820496,1
D:\BJTU_CV_Exp2\dataset\query\fhy-20260511140018_130_105(1).jpg,fhy-20260511140018_130_105(1).jpg,fhy,18,D:\BJTU_CV_Exp2\dataset\base\BJTU\fhy-5ytc7fcu57.jpg,fhy-5ytc7fcu57.jpg,fhy,0.7712256908416748,1
D:\BJTU_CV_Exp2\dataset\query\fhy-20260511140018_130_105(1).jpg,fhy-20260511140018_130_105(1).jpg,fhy,19,D:\BJTU_CV_Exp2\dataset\base\BJTU\fhy-bfw12FpQdPHq7o5-.jpg,fhy-bfw12FpQdPHq7o5-.jpg,fhy,0.770182728767395,1
D:\BJTU_CV_Exp2\dataset\query\fhy-20260511140018_130_105(1).jpg,fhy-20260511140018_130_105(1).jpg,fhy,20,D:\BJTU_CV_Exp2\dataset\base\BJTU\fhy-wisxzk28157289.jpg,fhy-wisxzk28157289.jpg,fhy,0.7692267894744873,1
D:\BJTU_CV_Exp2\dataset\query\fhy-20260511140018_130_105(1).jpg,fhy-20260511140018_130_105(1).jpg,fhy,21,D:\BJTU_CV_Exp2\dataset\base\BJTU\fhy-20250506194941.jpg,fhy-20250506194941.jpg,fhy,0.7682349681854248,1
D:\BJTU_CV_Exp2\dataset\query\fhy-20260511140018_130_105(1).jpg,fhy-20260511140018_130_105(1).jpg,fhy,22,D:\BJTU_CV_Exp2\dataset\base\BJTU\fhy-ctrycy4234.jpg,fhy-ctrycy4234.jpg,fhy,0.7665559649467468,1
D:\BJTU_CV_Exp2\dataset\query\fhy-20260511140018_130_105(1).jpg,fhy-20260511140018_130_105(1).jpg,fhy,23,D:\BJTU_CV_Exp2\dataset\base\BJTU\fhy-ish82.jpg,fhy-ish82.jpg,fhy,0.7656397819519043,1
D:\BJTU_CV_Exp2\dataset\query\fhy-20260511140018_130_105(1).jpg,fhy-20260511140018_130_105(1).jpg,fhy,24,D:\BJTU_CV_Exp2\dataset\base\BJTU\fhy-chkduwenk2345.jpg,fhy-chkduwenk2345.jpg,fhy,0.7648268342018127,1
D:\BJTU_CV_Exp2\dataset\query\fhy-20260511140018_130_105(1).jpg,fhy-20260511140018_130_105(1).jpg,fhy,25,D:\BJTU_CV_Exp2\dataset\base\BJTU\sjz-dhqi7tdh21hgjd.jpg,sjz-dhqi7tdh21hgjd.jpg,sjz,0.7632814049720764,0
